sno,sequence,label,Response,,,,
328,is there a specific source that the exchange rate for the transfer i'm planning on making is pulled from?,exchange_rate,what kind of exchange you are looking for,,,,
329,how are the exchange rates for transfers calculated?,exchange_rate,what kind of exchange you are looking for,,,,
330,how do i know how much money i will have when i travel abroad?,exchange_rate,what kind of exchange you are looking for,,,,
331,how do you do currency exchanges?,exchange_rate,what kind of exchange you are looking for,,,,
332,can you explain your exchange rates basis?,exchange_rate,what kind of exchange you are looking for,,,,
333,how did you guys get your exchange rate?,exchange_rate,what kind of exchange you are looking for,,,,
334,can you tell me your exchange rates?,exchange_rate,what kind of exchange you are looking for,,,,
335,could you tell me what your exchange rates are?,exchange_rate,what kind of exchange you are looking for,,,,
336,does this app have the same exchange rate as third parties?,exchange_rate,what kind of exchange you are looking for,,,,
337,what are your exchange rates at?,exchange_rate,what kind of exchange you are looking for,,,,
338,how is the current exchange rate?,exchange_rate,what kind of exchange you are looking for,,,,
339,what is the system for determining the exchange rate?,exchange_rate,what kind of exchange you are looking for,,,,
340,tell me your opinion on the exchange rate.,exchange_rate,what kind of exchange you are looking for,,,,
341,i'd like to know what you guys look at to decide an exchange rate,exchange_rate,what kind of exchange you are looking for,,,,
342,how does the exchange rate work on this app?,exchange_rate,what kind of exchange you are looking for,,,,
343,where do you find your exchange rates?,exchange_rate,what kind of exchange you are looking for,,,,
344,i want to know your exchange rates.,exchange_rate,what kind of exchange you are looking for,,,,
345,what exchange rate is it?,exchange_rate,what kind of exchange you are looking for,,,,
346,what is the source of your exchange rates?,exchange_rate,what kind of exchange you are looking for,,,,
347,i need to know about exchange rates,exchange_rate,what kind of exchange you are looking for,,,,
348,where do you get those exchange rates?,exchange_rate,what kind of exchange you are looking for,,,,
349,how do you determine the exchange rate?,exchange_rate,what kind of exchange you are looking for,,,,
350,what foreign exchange rate will i get?,exchange_rate,what kind of exchange you are looking for,,,,
351,"last saturday, i was charged extra for the exchange rate on my payment. is something wrong?",card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
352,i think the currency exchange that's been applied is wrong.,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
353,the exchange rate i was charged for a purchase was not right.,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
354,can you please explain why the exchange rate for the item i bought is wrong?,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
355,i think something went wrong with my exchange between russian ruble and uk pounds. i was overcharged during the swap.,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
356,my payment has an incorrect exchange rate.,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
357,my exchange rate looks wrong for my last payment,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
358,the exchange rate you are using is bad.this can't be the official interbank exchange rate.,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
359,i was charged the wing amount for an item.,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
360,the exchange rate on my payment was wrong,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
361,why is the exchange rate terrible?  that can't be close to the actual interbank rate.,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
362,an incorrect exchange rate was applied to an item i bought.,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
363,the exchange rate was incorrect for an item i bought.,card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
364,"i just saw the exchange rate you use, but it's so bad that i can't believe that it's the official interbank exchange rate! is this truly the official interbank exchange rate?",card_payment_wrong_exchange_rate,Can you send your order information ?,,,,
